#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

EVTNAME39100;The Knights of St. John;Les Chevaliers de Saint Jean;Die Ritter des Johanniterordens;;Los Caballeros de San Juan;;;;;;;;;x
EVTDESC39801;Choosing any of these as a personal deity would be a testament to my piety. Weshparkar, God of wind, both creates and destroys. Wishaghn, God of victory, would guide my armies in battle and Zurvan, the eternal God of time, would offer me divine wisdom.;Choisir une divinité protectrice serait une preuve de ma piété. Weshparkar, Dieu du Vent, créé et détruit. Wishaghn, Dieu de la Victoire, guiderait mes hommes dans les batailles, et Zurvan, le Dieu éternel du Temps m'offrirait sa sagesse.;Die Wahl einer dieser Götter als persönliche Gottheit wäre ein Zeugnis für meine Pietät. Weshparkar, Gott des Windes, schafft und zerstört gleichermaßen. Wishaghn, Gott des Sieges, würde meine Armeen in der Schlacht führen und Zurvan, der ewige Gott der Zeit, würde mir göttliche Weisheit anbieten.;;Elegir cualquiera de estas como deidad personal sería un testimonio de mi piedad. Weshparkar, dios del viento, crea y destruye. Wishaghn, dios de la victoria, guiaría mis ejércitos en el combate y Zurván, señor eterno del tiempo, me ofrecería sabiduría divina.;;;;;;;;;x
EVTDESC39802;I should dedicate myself to a particular deity so that I may rule more effectively.;Je devrais me consacrer à une divinité particulière afin que je puisse régner plus efficacement.;Ich sollte mich einer bestimmten Gottheit widmen, damit ich effektiver regieren kann.;;Me consagraré a una deidad particular para gobernar con mayor eficacia.;;;;;;;;;x
EVTDESC39803;Choosing any of these as a personal deity would be a testament to my piety.;Choisir une divinité protectrice serait une preuve de ma piété.;Die Wahl eines persönlichen Schutzgottes wäre ein Zeugnis für meine Frömmigkeit.;;Elegir cualquiera de estos como deidad personal sería testimonio de mi piedad.;;;;;;;;;x
EVTDESC39810;As the world is plunged into a period of holy wars, [From.GetTitledName] has called forth the greatest warriors of the land to defend the Patriarch of Alexandria. This newly formed order of Saint Anthony will safeguard the Miaphysite faith against all heathens.;Alors que le monde est plongé dans une période de guerres saintes, [From.Get_le_TitledName] a appelé les plus grands guerriers du pays à défendre le Patriarche d'Alexandrie. Cet Ordre de Saint Antoine protégera la foi miaphysite contre tous les infidèles.;Als die Welt in eine Zeit der heiligen Kriege stürzte, hat [From.GetTitledName] die größten Krieger des Landes ausgerufen, um den Patriarchen von Alexandria zu verteidigen. Dieser neugebildete Orden des Heiligen Antonius wird den miaphysitischen Glauben gegen alle Heiden schützen.;;Cuando el mundo cae en un periodo de guerras santas, [From.GetTitledName] ha llamado a los mejores guerreros de la región para defender al Patriarca de Alejandría. Esta nueva orden de San Antonio defenderá la fe miafisita contra todos los infieles.;;;;;;;;;x
EVTDESC39811;As the world is plunged into a period of holy wars, [From.GetTitledName] has called forth the greatest warriors of the land to defend the Nestorian Patriarch. This newly formed order of Saint Addai will safeguard the Nestorian faith against all heathens.;Alors que le monde est plongé dans une période de guerres saintes, [From.Get_le_TitledName] a appelé les plus grands guerriers du pays à défendre le Patriarche nestorien. Cet ordre de saint Addaï protégera la foi nestorienne contre tous les infidèles.;Als die Welt in eine Zeit der heiligen Kriege stürzte, hat [From.GetTitledName] die größten Krieger des Landes ausgerufen, um den nestorianischen Patriarchen zu verteidigen. Dieser neugebildete Orden des Heiligen Thaddeus wird den nestorianischen Glauben gegen alle Heiden schützen.;;Cuando el mundo cae en un periodo de guerras santas, [From.GetTitledName] ha llamado a los mejores guerreros de la región para defender el patriarcado nestoriano. Esta nueva orden de San Addai defenderá la fe nestoriana contra todos los infieles.;;;;;;;;;x
EVTDESC39812;Bema is the most important religious event for us Manichaeans. It is held in honor of the Prophet Mani and his suffering at the hands of Shahanshah Shapur I. During vernal equinox, we gather to remember the deeds of our prophet.;La fête de Bêma est l'événement religieux le plus important pour nous, les manichéens. Elle est tenue en l'honneur du Prophète Mani et de ses souffrances aux mains de Shahanshah Shapur Ier. Pendant l'équinoxe de printemps, nous nous rassemblons pour nous rappeler les actes de notre prophète.;Das Bema ist das wichtigste religiöse Ereignis für uns Manichäer. Es wird zu Ehren des Propheten Mani und seines Leidens in den Händen von Shahanshah Shapur I abgehalten. Während der Frühlings-Tagundnachtgleiche sammeln wir uns, um uns an die Taten unseres Propheten zu erinnern.;;El Bema es el evento religioso más importante para nosotros, los maniqueos. Se celebra en honor del profeta Mani y su sufrimiento a manos de Shahanshah Shapur I. En el equinoccio de primavera nos reunimos para recordar los hechos de nuestro profeta.;;;;;;;;;x
EVTDESC39813;You have been invited to join your liege, [From.GetTitledFirstName], at the Bema feast [From.GetSheHe] is hosting this year. This ritual dinner is held during vernal equinox and involves remembering the life and death of our Prophet Mani.;Vous avez été invité[Root.Get_E] à rejoindre votre [From.GetLordLady] lige, [From.Get_le_TitledFirstName], à la fête de Bêma qu'[From.GetIlElle] organise cette année. Ce dîner rituel se déroule pendant l'équinoxe de printemps et consiste à se souvenir de la vie et de la mort de notre Prophète Mani.;Ihr wurdet eingeladen, Euch Eurem Lehnsherrn [From.GetTitledFirstName] zum diesjährigen Bema-Fest anzuschließen. Dieses rituelle Essen findet während der Frühlings-Tagundnachtgleiche statt und beinhaltet die Erinnerung an das Leben und den Tod unseres Propheten Mani.;;Se te ha invitado a unirte a tu señor, [From.GetTitledFirstName], a la fiesta del Bema que tendrá lugar este año. Esta cena ritual se celebra durante el equinoccio de primavera e implica rememorar la vida y muerte de nuestro profeta Mani.;;;;;;;;;x
EVTDESC39814;[From.GetTitledFirstName] has refused your invitation to the Bema festival, claiming [From.GetSheHe] has other plans.;[From.Get_Le_TitledFirstName] a refusé votre invitation à la fête de Bêma, en prétendant qu'[From.GetIlElle] avait d'autres choses prévues.;[From.GetTitledFirstName] lehnte Eure Einladung zum Bema-Fest, mit dem Vorwand andere Pläne zu haben, ab.;;[From.GetTitledFirstName] ha rechazado tu invitación a la fiesta del Bema afirmando que tiene otros planes.;;;;;;;;;x
EVTDESC39815;The festival begins. The five-stepped altar has been covered in precious fabrics. Guests have fasted before the festival to purify themselves for the holy occasion. As the Mahistan leading the ceremony kneels in prayer, everyone else does the same and bows their heads.;La fête commence. L'autel en haut de cinq marches a été recouvert de tissus précieux. Les invités ont jeûné avant la fête pour se purifier pour l'événement sacré. Alors que le mahistan menant la cérémonie s'agenouille pour la prière, tout le monde fait de même et s'incline.;Das Fest beginnt. Der fünfstufige Altar ist mit edlen Stoffen bedeckt. Die Gäste haben vor dem Fest gefastet, um sich für den heiligen Anlass zu reinigen. Als der Mahistan, der die Zeremonie führt, für ein Gebet niederkniet, machen alle anderen selbiges und beugen den Kopf.;;La fiesta comienza. El altar de cinco escalones ha sido cubierto de telas preciosas. Los invitados han ayunado antes de la fiesta para purificarse para la ocasión sagrada. Cuando el mahistan que dirige la ceremonia se inclina para orar, todos hacen lo mismo, inclinando sus cabezas.;;;;;;;;;x
EVTDESC39816;Bema goes on for a long time, with prayers, remembrance of Mani's deeds and studying of the holy books. All those in attendance feel humbled by the wisdom of our Prophet. Truly, Mani, the Seal of the Prophets, was a blessing for all mankind.;Le Bêma se poursuit avec des prières, le rappel des actes de Mani et l'étude des livres sacrés. Tous ceux qui y assistent se sentent humbles face à la sagesse de notre Prophète. Mani, le Sceau des prophètes, était vraiment une bénédiction pour toute l'humanité.;Das Bema geht eine ganze Zeit, mit Gebeten, Erinnerungen an Manis Taten und dem Studium der heiligen Bücher. Alle, die anwesend sind, fühlen sich durch die Weisheit unseres Propheten demütig. Wahrlich war Mani, das Siegel der Propheten, ein Segen für die ganze Menschheit.;;El Bema continúa durante mucho tiempo con oraciones, recuerdos de los hechos de Mani y estudiando los libros sagrados. Todos los que atienden sienten humildad ante la sabiduría del profeta. Desde luego, Mani, el Sello de los Profetas, fue una bendición para toda la humanidad.;;;;;;;;;x
EVTDESC39817;The Bema lasts well into the night, but all good things must end. You return home to celebrate the rest of Passover, but you and most of the other guests seem to agree that the Bema dinner was well worth the trip.;Le Bêma dure encore une partie de la nuit, mais même les bonnes choses ont une fin. Vous rentrez chez vous pour célébrer le reste de la Pâque, mais vous et la plupart des autres invités semblez convenir que le dîner du Bêma valait bien le voyage.;Das Bema dauerte bis spät in die Nacht, aber alle guten Dinge müssen enden. Ihr kehrt nach Hause zurück, um den Rest des Passahfestes zu feiern. Ihr und die meisten anderen Gäste sind sich aber einig, dass das Bema die Reise wert war.;;El Bema se alarga mucho en la noche, pero todas las cosas buenas deben acabar. Regresas a casa para celebrar el resto de la Pascua, pero la mayoría de los demás invitados y tú parecen coincidir en que la cena del Bema mereció el viaje.;;;;;;;;;x
EVTDESC39820;According to legend, Persian king Hushang discovered the secret of fire in the hallowed past and brought it to benefit all people. We Mazdans celebrate this with the 'Jashn-e-Sadeh' festival. It is held to honor fire and to defeat the forces of darkness, frost, and cold.;Selon la légende, le roi perse Hushang a découvert le secret du feu dans le passé sacré et en a fait profiter toutes les personnes. Nous, les mazdéens, célébrons cela avec la fête 'Jashneh Sadeh'. Il est tenu en l'honneur du feu et pour vaincre les forces de l'obscurité, du givre et du froid.;Einer Legende zufolge entdeckte der persische König Huschang, in seiner verfluchten Kindheit, das Geheimnis des Feuers und brachte es allen Menschen zugute. Wir Mazdanier zelebrieren dies mit dem Jadeh-Fest. Es wird gehalten, um das Feuer zu ehren und die Kräfte der Finsternis, des Frostes und der Kälte zu besiegen.;;Según la leyenda, el rey persa Hushang descubrió el secreto del fuego del pasado sagrado y lo recuperó para beneficiar a todas las gentes. Nosotros, los mazdeístas, celebramos con esto el festival 'Jashn-e Sadeh'. Se hace para honrar al fuego y derrotar las fuerzas de la oscuridad, la escarcha y el frío.;;;;;;;;;x
EVTDESC39821;Your liege, [From.GetTitledName], has sent you an invitation to a Jashan-e-Sadeh festival, so that the whole realm might celebrate the glory of fire and wish for the return of spring!;Votre [From.GetLordLady] lige, [From.Get_le_TitledName], vous a envoyé une invitation à une fête de Sadeh, afin que tout le monde puisse célébrer la gloire du feu et souhaiter le retour du printemps !;Euer Lehnsherr [From.GetTitledName] hat Euch eine Einladung zum Jadeh-Fest geschickt, damit das ganze Reich die Herrlichkeit des Feuers und die Rückkehr des Frühlings feiern kann!;;Tu señor, [From.GetTitledFirstName], te ha invitado al festival Jashn-e Sadeh, ¡para que el reino entero celebre la gloria del fuego y el deseo del retorno de la primavera!;;;;;;;;;x
EVTDESC39822;Your vassal, [From.GetTitledName], has refused your invitation to the Sadeh festival...;Votre vassal[From.Get_E], [From.Get_le_TitledName], a refusé votre invitation à la fête de Sadeh...;Euer Vasall [From.GetTitledName] hat Eure Einladung zum Sadeh-Fest abgelehnt...;;Tu vasallo, [From.GetTitledName], ha rechazado tu invitación al festival de Sadeh…;;;;;;;;;x
EVTDESC39823;A festive mood is in the air! Bonfires are being built near the temples and lakes, fathers have taken their sons to gather wood for the pyres, while the women prepare food for the festival.;Une ambiance festive est dans l'air ! Des feux de joie sont construits près des temples et des lacs, les pères ont emmené leurs fils pour ramasser du bois pour les bûchers funéraires, tandis que les femmes préparent la nourriture pour la fête.;Eine festliche Stimmung liegt in der Luft! In der Nähe der Tempel und Seen werden große Feuer aufgebaut und Väter haben ihre Söhne zum Holzsammeln mitgenommen, während die Frauen das Essen vorbereiten.;;¡Hay ambiente de festival en el aire! Se levantan hogueras cercas de los templos y los padres llevan a los hijos a reunir leña para las hogueras, mientras que las mujeres preparan comida para el festival.;;;;;;;;;x
EVTDESC39824;All is ready for the Jashn-e-Sadeh. The temples are full of worshippers, people gather wood for the fires and a festive mood is growing.;Tout est prêt pour le Jashneh Sadeh. Les temples sont remplis d'adorateurs, les gens ramassent du bois pour les feux et une ambiance festive s'installe.;Alles ist bereit für das Jadeh. Die Tempel sind voller Anhänger, Menschen sammeln Holz für die Feuer und die festliche Stimmung wächst.;;Todo está listo para el Jashn-e-Sadeh. Los templos están llenos de fieles, la gente reúne leña para las hogueras y el ambiente festivo crece.;;;;;;;;;x
EVTDESC39825;A group of priests carry the sacred fire to the throne room. Your vassals follow them and are directed to their seats by servants.;Un groupe de prêtres transporte le feu sacré dans la salle du trône. Vos vassaux les suivent et sont amenés à leurs sièges par des serviteurs.;Eine Gruppe Priester trägt das heilige Feuer in den Thronsaal. Eure Vasallen folgen ihnen und werden von Dienern auf ihre Sitze geleitet.;;Un grupo de sacerdotes lleva el fuego sagrado a la sala del trono. Tus vasallos los siguen y los sirvientes les guían a sus asientos.;;;;;;;;;x
EVTDESC39826;A group of Mobads has brought forth a sacred fire from a nearby temple. You and other guests follow them to your liege's feast hall and take your designated seats in the banquet table.;Un groupe de mobads a fait un feu sacré à un temple voisin. Vous et les autres invités les suivez dans la salle de fête de votre [Root.Liege.GetLordLady] lige et prenez place aux sièges désignés à la table du banquet.;Eine Gruppe Mobaden hat ein heiliges Feuer aus einem nahe gelegenen Tempel gebracht. Ihr und anderen Gäste folgen ihnen zu der Festhalle Eures Lehnsherrn, wo alle ihre festgelegten Plätze am Banketttisch einnehmen.;;Un grupo de mobads trae un fuego sagrado de un templo cercano. Otros invitados y tú los seguís a la sala de banquetes de tu señor y tomáis los asientos indicados en la mesa del banquete.;;;;;;;;;x
EVTDESC39827;The celebrations are finally over. You have feasted on bountiful food while outside the bonfires have burned out, having successfully driven away the demons of frost and cold. Soon the light of summer shall be upon us!;Les célébrations sont finalement terminées. Vous vous êtes régalé pendant qu'à l'extérieur les feux de joie ont brûlé, ayant chassé avec succès les démons du gel et du froid. Bientôt la lumière de l'été sera sur nous !;Die Festlichkeiten sind endlich vorbei. Ihr habt mit reichlich Essen gefeiert, während außerhalb die Lagerfeuer ausgebrannt sind, nachdem sie erfolgreich die Dämonen des Frostes und der Kälte vertrieben haben. Bald wird das Licht des Sommers auf uns liegen!;;Las celebraciones han terminado por fin. Os habéis dado un festín con comida abundante mientras fuera se han extinguido las hogueras, habiendo expulsado con éxito a los demonios de la escarcha y el frío. ¡Pronto las luz del verano estará con nosotros!;;;;;;;;;x
EVTDESC39828;The feast is over. Priests carry the sacred fire back to the temple while outside the bonfires have burned out, having successfully driven away the demons of frost and cold. Soon the light of summer shall be upon us!;La fête est terminée. Les prêtres transportent le feu sacré vers le temple, tandis que les feux de joie ont brûlé, ayant chassé avec succès les démons du gel et du froid. Bientôt la lumière de l'été sera sur nous !;Das Fest ist vorbei. Priester tragen das heilige Feuer zurück in den Tempel, während außerhalb die letzten Feuer erlöschen, nachdem sie erfolgreich die Dämonen des Frostes und der Kälte vertrieben haben. Bald wird das Licht des Sommers auf uns liegen!;;El banquete ha terminado. Los sacerdotes devuelven el fuego sagrado al templo mientras fuera se han extinguido las hogueras, habiendo expulsado con éxito a los demonios de la escarcha y el frío. ¡Pronto las luz del verano estará con nosotros!;;;;;;;;;x
EVTDESC39830;As part of the Jashn-e-Sadeh, the Mobads bless their communities with Atash Niyayesh - the litany of fire. As a sovereign, you are expected to attend the ceremony in your capital.;Dans le cadre du Jashneh Sadeh, les mobads bénissent leurs communautés avec Atash Niyayesh - la litanie du feu. En tant que souverain[Root.Get_E], vous devriez assister à la cérémonie dans votre capitale.;Als Teil des Jadeh segnen die Mobaden ihre Gemeinden mit "Atash Niyayesh", der Litanei des Feuers. Als Souverän solltet Ihr an der Zeremonie in Eurer Hauptstadt teilnehmen.;;Como parte del Jashn-e-Sadeh, los mobads bendicen a sus comunidades con Atash Niyayesh, la letanía del fuego. Como soberano, se espera que asistas a la ceremonia en tu capital.;;;;;;;;;x
EVTDESC39831;As part of the Jashn-e-Sadeh, the Mobads bless their communities with Atash Niyayesh - the litany of fire. As a guest of your liege's, you are expected to attend.;Dans le cadre du Jashneh Sadeh, les mobads bénissent leurs communautés avec Atash Niyayesh - la litanie du feu. En tant qu'invité[Root.Get_E] de votre [Root.Liege.GetLordLady] lige, vous y êtes inattendu[Root.Get_E].;Als Teil des Jadeh segnen die Mobaden ihre Gemeinden mit "Atash Niyayesh", der Litanei des Feuers. Als Gast Eures Lehnsherrn wird von Euch erwartet, teilzunehmen.;;Como parte del Jashn-e-Sadeh, los mobads bendicen a sus comunidades con Atash Niyayesh, la letanía del fuego. Como invitado de tu señor, se espera que asistas.;;;;;;;;;x

EVTOPTA39000;Where is my [Root.Holder.GetLordSpiritualName]!?;Où est mon [Root.Holder.GetLordSpiritualName] !?;Wo ist mein [Root.Holder.GetLordSpiritualName]!?;;¿Dónde está mi [Root.Holder.GetLordSpiritualName]!?;;;;;;;;;x
EVTOPTA39001;This ugly weed must be rooted out!;Il faut arracher ces mauvaises herbes !;Dieses hässliche Kraut muss ausgerupft werden!;;¡Esas malas hierbas deben ser arrancadas!;;;;;;;;;x
EVTOPTA39010;I must spread the word!;Je dois répandre la bonne parole !;Ich muss die Kunde verbreiten!;;¡Debo predicar la palabra!;;;;;;;;;x
EVTOPTA39020;Attempt to convert a friend;Je tente de convertir un ami.;Versuchen, einen Freund zu konvertieren;;Intenta convertir a un amigo;;;;;;;;;x
EVTOPTA39021;Embrace the new Faith!;Embrassons la nouvelle foi !;Den neuen Glauben annehmen!;;¡Abraza la nueva fe!;;;;;;;;;x
EVTOPTA39022;Praise be!;Dieu soit loué !;Ruhm und Ehre!;;¡Alabado sea!;;;;;;;;;x
EVTOPTA39023;Never!;Jamais !;Niemals!;;¡Nunca!;;;;;;;;;x
EVTOPTA39024;Accept my fate;Nous acceptons notre sort.;Mein Schicksal akzeptieren;;Acepto mi destino;;;;;;;;;x
EVTOPTA39025;Well, I did try...;Bon, nous aurons essayé...;Nun, ich versuchte es ...;;Bueno, lo intenté...;;;;;;;;;x
EVTOPTA39026;[Root.Religion.GetRandomGodNameCap] be praised!;Que [Root.Religion.GetRandomGodName] soit loué !;[Root.Religion.GetRandomGodNameCap] sei gepriesen!;;¡Alabado sea [Root.Religion.GetRandomGodNameCap]!;;;;;;;;;x
EVTOPTA39100;Pro Fide, Pro Utilitate Hominum;Pro Fide, Pro Utilitate Hominum.;Pro Fide, Pro Utilitate Hominum;;Pro Fide, Pro Utilitate Hominum;;;;;;;;;x
EVTOPTA39101;Non nobis Domine;Non nobis Domine.;Non nobis Domine;;Non nobis Domine;;;;;;;;;x
EVTOPTA39102;Helfen, Wehren, Heilen;Helfen, Wehren, Heilen !;Helfen, Wehren, Heilen;;Helfen, Wehren, Heilen;;;;;;;;;x
EVTOPTA39200;Send a Papal emissary with funds;Envoyez un émissaire papal avec des fonds.;Ein päpstlicher Gesandter soll ihnen Gelder bringen;;Envía un emisario papal con dinero;;;;;;;;;x
EVTOPTA39201;Ave Maria!;Ave Maria !;Ave Maria!;;¡Ave María!;;;;;;;;;x
EVTOPTA39210;The Church will allow him to do penance for absolution.;L'Église va lui permettre de faire pénitence pour obtenir l'absolution.;Die Kirche gestattet ihm, zum Erlass seiner Sünden Buße zu tun.;;La iglesia le permitirá hacer penitencia para su absolución.;;;;;;;;;x
EVTOPTA39211;I'm on my knees saying Ave Maria's.;Je récite l'Ave Maria à genoux.;Auf den Knien bete ich meine Ave Marias.;;Estoy arrodillado rezando Ave Marías.;;;;;;;;;x
EVTOPTA39213;May God have mercy on [From.GetHerHis] soul...;Que Dieu ait pitié de son âme...;Gott möge [From.GetHerHis]er Seele gnädig sein ...;;Que Dios se apiade de su alma...;;;;;;;;;x
EVTOPTA39220;Write a letter to the Pope;J'écris une lettre au Pape.;Dem Papst einen Brief schreiben;;Escribe una carta al Papa;;;;;;;;;x
EVTOPTA39221;The Throne of St. Peter must be obeyed!;Il faut obéir au Trône de Saint Pierre !;Dem Thron von St. Peter muss gehorcht werden!;;¡El Trono de san Pedro debe ser obedecido!;;;;;;;;;x
EVTOPTA39222;Slit his throat!;Qu'on lui tranche la gorge !;Schneidet ihm die Kehle durch!;;¡Degüéllale!;;;;;;;;;x
EVTOPTA39223;I can't keep a man of God imprisoned.;Je ne peux pas garder un homme de Dieu en prison.;Ich kann keinen Mann Gottes im Kerker behalten.;;No puedo mantener encerrado a un hombre de Dios.;;;;;;;;;x
EVTOPTA39224;Praise the Lord!;Loué soit le Seigneur !;Der Herr sei gepriesen!;;¡Alaba al Señor!;;;;;;;;;x
EVTOPTA39225;My God, My God, why have you forsaken me?;Mon Dieu, mon Dieu, pourquoi m'avez-vous abandonné[Root.Get_E] ?;Mein Gott, mein Gott, warum hast du mich verlassen?;;Dios mío, ¿por qué me has abandonado?;;;;;;;;;x
EVTOPTA39226;I bend my knee for the Throne of St. Peter;Je m'agenouille devant le Trône de Saint Pierre.;Ich knie vor dem Thron von St. Peter nieder;;Me arrodillo ante el Trono de San Pedro;;;;;;;;;x
EVTOPTA39230;Acknowledge their demands.;Satisfaire leurs demandes;Erkennt deren Forderungen an. ;;Acceder a sus peticiones.;;;;;;;;;x
EVTOPTA39240;Demand adherence to the Throne of St. Peter!;Demander l'adhésion au trône de Saint-Pierre !;Fordert die Wahrung des Throns von St. Peter!;;¡Solicitar adhesión al Trono de San Pedro!;;;;;;;;;x
EVTOPTA39241;Banish the heathen from our realm.;Bannissez les païens de la Cour !;Verbannt den Heiden vom Hof. ;;Desterrar al pagano de nuestra corte.;;;;;;;;;x
EVTOPTA39244;My God, why have you forsaken me?;Mon Dieu, pourquoi m'avoir abandonné ?;Mein Gott, warum hast du mich verlassen?;;Dios mío, ¿por qué me has abandonado?;;;;;;;;;x
EVTOPTA39250;Grant absolution;Accorder l'absolution;Erteilt die Absolution;;Conceder la absolución;;;;;;;;;x
EVTOPTA39252;Lift [From.GetHerHis] excommunication.;Lever son excommunication.;[From.GetHerHisCap]e Exkommunikation aufheben.;;Revocar su excomunión.;;;;;;;;;x
EVTOPTA39260;Demand adherence to the True Faith!;Demander l'adhésion à la vraie foi !;Fordert die Einhaltung des wahren Glaubens!;;¡Solicitar adhesión a la Fe Verdadera!;;;;;;;;;x
EVTOPTA39270;Send an emissary to have him replaced.;Envoyer un émissaire pour le remplacer.;Sendet einen Gesandten aus, um ihn zu ersetzen. ;;Enviar un emisario para sustituirle.;;;;;;;;;x
EVTOPTA39271;Follow the Papal Demands;Satisfaire la requête papale;Leistet den päpstlichen Anordnungen Folge;;Acatar las exigencias pontifícias;;;;;;;;;x
EVTOPTA39272;Non nobis Domine!;Non nobis Domine !;Non nobis Domine!;;¡Non nobis Domine!;;;;;;;;;x
EVTOPTA39273;Tears in Heaven!;Des larmes dans le Ciel !;Tränen im Himmel!;;¡Lágrimas en el cielo!;;;;;;;;;x
EVTOPTA39275;On Earth as in Heaven.;Sur Terre comme au Ciel;Auf der Erde wie auch im Himmel.;;Así en la tierra como en el cielo.;;;;;;;;;x
EVTOPTA39277;Non nobis...;Non nobis...;Non nobis ...;;Non nobis...;;;;;;;;;x
EVTOPTA39300;I pray to Our Lady for guidance;Je prie la sainte Vierge pour qu'elle me guide.;Maria, bitte führt mich!;;Pido orientación a Nuestra Señora;;;;;;;;;x
EVTOPTA39301;Almighty Jesus guides my soul!;Jésus tout puissant guide mon âme !;Allmächtiger Jesus, führe meine Seele!;;¡El todopoderoso Jesús guía mi alma!;;;;;;;;;x
EVTOPTA39302;He is one apostle to admire!;C'est un apôtre digne d'admiration ! ;Ein wahrhaft bewundernswerter Apostel!;;¡Es un apóstol admirable!;;;;;;;;;x
EVTOPTA39303;If John guided Jesus, he can guide me.;Si Jean a guidé Jésus, il peut aussi me guider.;Wenn Johannes Jesus führte, dann kann er auch mich leiten.;;Si Juan guió a Jesús, me guiará a mí.;;;;;;;;;x
EVTOPTA39304;Veneration of a dragonslayer is never bad.;Il n'y a pas de mal à vénérer un tueur de dragon.;Die Verehrung eines Drachentöters ist nie verkehrt.;;Nunca está de más venerar a un matador de dragones.;;;;;;;;;x
EVTOPTA39310;I am Galahad!;Je suis Galaad !;Ich bin Galahad!;;¡Soy Galahad!;;;;;;;;;x
EVTOPTA39311;May God have mercy on my soul.;Que Dieu ait pitié de mon âme !;Möge Gott sich meiner Seele erbarmen;;Que Dios se apiade de mi alma.;;;;;;;;;x
EVTOPTA39400;Horrible!;C'est horrible !;Wie entsetzlich!;;¡Horrible!;;;;;;;;;x
EVTOPTA39401;Horrible! I will write to him.;C'est horrible ! Je vais lui écrire.;Wie entsetzlich! Ich werde ihn kontaktieren.;;¡Horrible! Le escribiré.;;;;;;;;;x
EVTOPTA39402;I shall redouble my efforts;Je dois redoubler d'efforts;Ich werde meine Anstrengungen verdoppeln;;Debo redoblar mis esfuerzos;;;;;;;;;x
EVTOPTA39403;I will write to him immediately.;Je lui écris de ce pas;Ich werde ihn sofort anschreiben.;;Le escribiré inmediatamente.;;;;;;;;;x
EVTOPTA39404;I will strike at these heretics!;Je vais exterminer ces hérétiques !;Ich werde gegen diese Ketzer vorgehen!;;¡Acabaré con estos herejes!;;;;;;;;;x
EVTOPTA39410;Demand that this advisor be imprisoned!;Exiger que ce conseiller soit emprisonné !;Dieser Berater muss eingekerkert werden!;;¡Solicitar que este consejero sea encarcelado!;;;;;;;;;x
EVTOPTA39441;Imprison the heretic;Emprisonner l'hérétique;Den Ketzer einsperren;;Encarcelar al hereje;;;;;;;;;x
EVTOPTA39445;Shocking! I must send a complaint!;C'est inadmissible ! Je dois lui adresser une plainte !;Ich bin erschüttert! Das werde ich melden.;;¡Increible! ¡Debo enviar una queja!;;;;;;;;;x
EVTOPTA39446;That is too bad;C'est dommage.;Das ist ja ärgerlich;;Malas noticias;;;;;;;;;x
EVTOPTA39500;Allah be Praised!;Allah est Grand !;Allah sei gepriesen!;;¡Alabado sea Alá!;;;;;;;;;x
EVTOPTA39501;Lost Souls!;Âmes perdues !;Verlorene Seelen!;;¡Almas perdidas!;;;;;;;;;x
EVTOPTA39600;There are horrors to suffer in this life as well, friend...;Mon ami, nous souffrons ici-bas également, vous savez...;Es gibt auch in diesem Leben Schrecken und Leiden...;;También hay horrores que sufrir en esta vida, amigo…;;;;;;;;;x
EVTOPTA39601;The time has come to embrace [From.Religion.GetRandomGodName].;Il est temps d'embrasser [From.Get_le_HighGod].;Folgen wir "[From.Religion.GetRandomGodName]".;;Ha llegado el momento de convertirse al [From.Religion.GetRandomGodName].;;;;;;;;;x
EVTOPTA39602;The poison that preacher spreads ends here!;C[FromFrom.GetEEtte] prêcheu[FromFrom.GetRSe] nous empoisonne l'existence, il faut en finir !;Das von diesem Prediger verbreitete Gift nimmt jetzt ein Ende!;;¡El veneno que propaga ese predicador termina aquí!;;;;;;;;;x
EVTOPTA39603;Side with [From.GetFirstName]. Banish [FromFrom.GetFirstName].;Prendre le parti de [From.GetFirstName]. Bannir [FromFrom.GetFirstName].;Steht zu [From.GetFirstName]. Verbannt [FromFrom.GetFirstName].;;A favor de [From.GetFirstName]. Desterrar a [FromFrom.GetFirstName].;;;;;;;;;x
EVTOPTA39604;Best of luck.;Bonne chance.;Viel Glück.;;Buena suerte.;;;;;;;;;x
EVTOPTA39605;Vile heathens!;Maudits païens !;Abscheuliche Ketzer!;;¡Viles paganos!;;;;;;;;;x
EVTOPTA39606;Another heathen converted.;Un autre païen converti.;Ein weiterer Ketzer bekehrt.;;Otro pagano convertido.;;;;;;;;;x
EVTOPTA39607;Very unfortunate.;C'est malheureux.;Wie bedauerlich.;;Muy desafortunado.;;;;;;;;;x
EVTOPTA39608;That fool should be thankful!;Cet imbécile devrait dire merci !;Dieser Narr sollte eher dankbar sein!;;¡Ese tonto debería estar agradecido!;;;;;;;;;x
EVTOPTA39609;That will cost [FromFrom.GetHerHim]!;[FromFrom.GetIlElleCap] va me le payer !;Das wird [FromFrom.GetHerHim] einiges kosten!;;¡Eso costará caro a [FromFrom.GetHerHim]!;;;;;;;;;x
EVTOPTA39640;He is but a mere boy!;Ce n'est qu'un simple garçon !;Das ist doch nur ein Junge!;;¡Sólo es un simple chico!;;;;;;;;;x
EVTOPTA39660;Deus Vult!;Deus Vult !;Deus Vult!;;¡Deus Vult!;;;;;;;;;x
